timestamp,yearInSchool,major,major2,major3,division,campus,onCampus,frequencyIndividualStudy,frequencyGroupStudy,frequencyCourseReserves,frequencyBorrowingBooks,frequencyGetHelp,frequencyExhibit,frequencyPrinting,frequencyComputers,frequencyIT,frequencyWriting,needsQuietStudy,needsCollabStudy,needsStudyRooms,needsTextbooks,needsSummit,needsIll,needsPrinters,needsComputers,needsScanners,needsTechBorrowing,commentsResources,preferredStudyAreas,usefulPrimo,usefulDatabases,usefulGoogle,usefulGoogleScholar,researchToolsOpenEnded,resourcesLacking,preferredBookFormat,researchToolsComments,usefulResearchHelpDesk,usefulChat,usefulConsultation,usefulLibrarianClass,usefulLibGuide,usefulVideoTutorial,usefulLibraryWebsite,frequencyLibrarianClass,researchFrustrations,agreeWelcomeInLibrary,agreeComfortableAskingQuestions,whatDoYouValue
2/13/24 8:28,Senior,ENVS,NA,NA,Interdisciplinary,CAS,Yes,Daily,Daily,Once a semester,Daily,Weekly,Monthly,Weekly,Weekly,Monthly,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I Love the library!!! Everyone who works there is so incredibly helpful and awesome.,I like the circle tables in the atrium so I can see friends while I study. Then I like any of the silent sections or study rooms for when I need so focus. Recently I have been loving the desks in the audio-visual section.,Very useful,Very useful,Very useful,Very useful,I think the research help staff like Mark Dahl are super helpful.,NA,Printed books,NA,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,The fact that it can become limitless if you aren’t careful! I like researching but it’s hard to make it into a finite product on time for class.,Strongly agree,Strongly agree,I think it would be so cool to have a coffee shop in the library. That would make it feel like such a community!!
2/13/24 9:13,Senior,ENVS,Political Science,ESS,Interdisciplinary,CAS,No,Never,Monthly,Never,Once a semester,Never,Monthly,Weekly,Never,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,Meets my needs,NA,"Quiet space study closest to gardens, windows have a nice view",Very useful,Very useful,Somewhat useful,Very useful,NA,NA,Ebooks,NA,Very useful,Have not used,Have not used,Somewhat useful,Somewhat useful,Have not used,Very useful,Too often,NA,Strongly agree,Strongly agree,NA
2/13/24 11:25,Second-year student,ART,NA,NA,Art,CAS,Yes,Weekly,Once a semester,Once a semester,Once a semester,Once a semester,Weekly,Weekly,Never,Once a semester,Monthly,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,NA,Usually the desks in the quiet areas or the couches in the back near the religious texts section. Desk are useful and the couches are comfortable,Very useful,Very useful,Somewhat useful,Very useful,Using in class texts,NA,It depends,NA,Very useful,Have not used,Very useful,Somewhat useful,I'm not familiar with this,I'm not familiar with this,Somewhat useful,No librarians have ever met with any of my classes,Not being able to find things on primo when I know they should be there?,Strongly agree,Strongly agree,It’s a good study space where I can get into the zone
2/13/24 12:46,Graduate student,AT,NA,NA,Counseling,GRAD,No,Once a semester,Never,Once a semester,Monthly,Never,Never,Never,Never,Never,Never,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Somewhat useful,Somewhat useful,NA,"American Psychiatric Association (access to online DSM, prob would be helfpul for others)",It depends,NA,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,NA,Strongly agree,Strongly agree,NA
2/13/24 13:52,Junior,ENG,ENVS,NA,Humanities,CAS,Yes,Daily,Daily,Never,Never,Once a semester,Once a semester,Weekly,Once a semester,Never,Once a semester,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,NA,The couches behind the circulation desk,Very useful,Very useful,Very useful,Very useful,NA,NA,Ebooks,Just because Ebooks are more convenient,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Very useful,Very useful,I'm not familiar with this,I'm not familiar with this,Often enough,Lack of accessibility,Strongly agree,Strongly agree,NA
2/13/24 13:52,Junior,ENG,NA,NA,Humanities,CAS,No,Daily,Once a semester,Once a semester,Once a semester,Never,Never,Weekly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,NA,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,"Silent section, reading room",Very useful,Very useful,Somewhat useful,I haven't used this,NA,NA,Ebooks,I prefer to read real books but ebooks are better for finding specific things via search,NA,NA,NA,NA,NA,NA,NA,Often enough,Motivation,Strongly agree,Strongly agree,The vibes
2/13/24 13:53,Senior,PHYS,NA,NA,Natural Sciences,CAS,No,Daily,Monthly,Monthly,Once a semester,Once a semester,Never,Monthly,Once a semester,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,circle tables at the entrance for good social interactions and procrastination. Also the quiet study tables upstairs facing howard,Very useful,Somewhat useful,Not useful at all,Somewhat useful,NA,NA,Ebooks,NA,Very useful,Somewhat useful,Somewhat useful,Not at all useful,Somewhat useful,Somewhat useful,Somewhat useful,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/13/24 13:53,First-year student,ENG,Art History,NA,Humanities,CAS,Yes,Weekly,Monthly,Never,Never,Once a semester,Once a semester,Daily,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,NA,The first floor because I like the space,Very useful,Very useful,Somewhat useful,Very useful,NA,NA,It depends,NA,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,NA,NA,Strongly agree,Strongly agree,NA
2/13/24 13:54,First-year student,ENG,NA,NA,Humanities,CAS,Yes,Daily,Once a semester,Weekly,Monthly,Never,Never,Weekly,Never,Once a semester,Never,Meets my needs,I don't have a need for this,Meets my needs,Does not meet my needs,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,I love the tables in the back by the floor to ceiling windows on the first floor.,I haven't used this,I haven't used this,Somewhat useful,Somewhat useful,NA,I like NoodleTool for citations.,It depends,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Often enough,NA,Strongly agree,Somewhat agree,NA
2/13/24 13:55,Junior,WL,English,NA,Humanities,CAS,No,Daily,Daily,Never,Monthly,Never,Never,Monthly,Never,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,A few more tables near the writing center would be used,Social areas near the writing center,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Professors,Unsure,No preference,Ebooks are more environmentally friendly,Have not used,Have not used,Have not used,Very useful,Have not used,Have not used,Have not used,Not often enough,I don’t like reading through something only for it to be a dead end,Strongly agree,Strongly agree,"Socialize and study atmosphere, more bathrooms"
2/13/24 14:59,Second-year student,CHEM,NA,NA,Natural Sciences,CAS,Yes,Daily,Weekly,Monthly,Never,Once a semester,Monthly,Weekly,Never,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,The printers work but frequently seem to have issues or are out of ink.,"Round tables downstairs, I am usually able to focus and do work alone here but also am able to meet/sit with others if desired.",Very useful,Very useful,Very useful,Very useful,I do not really rely on any other research tools,Not in my opinion no.,It depends,I enjoy having textbooks in ebook form but would prefer smaller books to be printed.,Very useful,Have not used,Have not used,Have not used,Have not used,Have not used,I'm not familiar with this,Often enough,I do not currently have any frustrations!,Strongly agree,Strongly agree,"I value the range of study spaces in Watzek. It is nice to be able to converse with people if needed but also have the opportunity to work silently alone. I really enjoy the round tables on the main floor, as well as the reading room. I am not sure I would change anything. I am really happy with the hours of the library and the availability of resources. Watzek is one of my favorite places on campus and probably where I spend the most time."
2/13/24 15:18,Junior,HIST,NA,NA,Humanities,CAS,Yes,Daily,Weekly,Monthly,Monthly,Monthly,Weekly,Daily,Weekly,Once a semester,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Atrium b/c the chairs that go up & down for long study confort & bc it allows food.,Very useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,Very useful,I'm not familiar with this,Very useful,Have not used,Very useful,I'm not familiar with this,Very useful,NA,I can get lost in rabbit holes easily,Strongly agree,Strongly agree,"Would love a steady increase in those ergonomic up & down chairs. Appreciate things like the crafting desk, monthly displays, reading displays. Aside from library: i took this quiz out of spite because I wanted to note that unless you’re living off-campus, a 25$ Bon appetit gift card (at least for me) is a bad incentive. A minuscule tier above this would be flex points or a Bookstore gift card. The bin has a lot to work on to be appealing to students enough to warrant us wanting a gift card that only works there."
2/13/24 16:42,First-year student,CHEM,NA,NA,Natural Sciences,CAS,Yes,Daily,Daily,Monthly,Once a semester,Never,Never,Monthly,Weekly,Weekly,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Second floor at the big tables because they have a great view,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,NA,NA,Ebooks,NA,Very useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Often enough,NA,Strongly agree,Strongly agree,I like how big and welcoming it is. Probably a class about howTo use it
2/13/24 18:45,Second-year student,PSY,Computer Science,NA,Social Sciences,CAS,Yes,Never,Once a semester,Never,Never,Never,Once a semester,Monthly,Once a semester,Once a semester,Never,Does not meet my needs,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,NA,Reserved study rooms because I don't like people moving around me,I'm not familiar with this,Very useful,Somewhat useful,Very useful,NA,NA,It depends,NA,Have not used,Have not used,Have not used,Somewhat useful,I'm not familiar with this,I'm not familiar with this,Have not used,Often enough,NA,Somewhat agree,Somewhat agree,Don't let people bring in non-service animal pets
2/14/24 11:09,Senior,BIO,NA,NA,Natural Sciences,CAS,Yes,Daily,Weekly,Weekly,Monthly,Once a semester,Once a semester,Weekly,Once a semester,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,It depends on the context. I like the built in tables behind the reference desk and the larger non-quiet study spaces on the third floor,Somewhat useful,Somewhat useful,Not useful at all,Very useful,Sometimes I will consult a librarian. I mainly use online tools. I will sometimes use other websites for specific data acquisition,Not that I can think of,Printed books,NA,Somewhat useful,Have not used,Very useful,Somewhat useful,Somewhat useful,Have not used,Somewhat useful,Often enough,"The time it takes to comb through potentially relevant texts to find what I need, or not being able to access specific papers",Strongly agree,Strongly agree,The variety of spaces and ways I can use the library. It feels very comfortable and welcoming to be in
2/14/24 12:00,Graduate student,MCFT,NA,NA,Counseling,GRAD,No,Never,Never,Never,Never,Once a semester,Never,Once a semester,Never,Never,Never,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Does not meet my needs,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,NA,NA,Very useful,Very useful,Very useful,Very useful,NA,NA,It depends,NA,Very useful,Somewhat useful,I'm not familiar with this,Very useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Not often enough,NA,Somewhat agree,Somewhat agree,NA
2/14/24 15:46,First-year student,BIO,NA,NA,Natural Sciences,CAS,Yes,Weekly,Weekly,Never,Once a semester,Never,Once a semester,Weekly,Once a semester,Never,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,NA,I like studying on the large tables outside the writing center with groups. But I also like studying on the second floor by the main bathrooms due to being next to the large windows facing the reflecting pool. I love sitting in the sunlight there.,I haven't used this,I haven't used this,Somewhat useful,Very useful,NA,NA,No preference,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/14/24 16:18,Senior,RHMS,Art & Art History,NA,Social Sciences,CAS,No,Weekly,Monthly,Once a semester,Once a semester,Monthly,Once a semester,Monthly,Weekly,Monthly,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I’ve never had a problem,"In the study rooms, or quiet sections because I feel like there is enough space for me to be productive",Very useful,Very useful,Very useful,Very useful,Teachers,Not that I can think of,Ebooks,No comment,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,Being able to filter scholarly sources from not,Strongly agree,Strongly agree,It feels welcoming enough to me
2/14/24 18:55,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Weekly,Monthly,Never,Once a semester,Once a semester,Never,Monthly,Never,Never,Never,Does not meet my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,Sometimes the silent section is quite un-silent.,Silent sections or anywhere with lower light,Very useful,Very useful,Somewhat useful,Very useful,NA,NA,Printed books,I really like that when something doesn't work in Primo you can message library staff and they are very responsive and helpful.,Have not used,I'm not familiar with this,I'm not familiar with this,Have not used,I'm not familiar with this,Have not used,Very useful,No librarians have ever met with any of my classes,Paywalls!!!!!!,Strongly agree,Strongly agree,I love the late/early hours and the selection. It would be nice to have more places with lower/softer/less fluorescent lighting.
2/15/24 1:31,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Never,Monthly,Never,Never,Never,Never,Never,Never,Never,Never,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Somewhat useful,Somewhat useful,NA,NA,It depends,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/15/24 9:23,Junior,ENG,NA,NA,Humanities,CAS,Yes,Weekly,Monthly,Weekly,Monthly,Monthly,Monthly,Weekly,Weekly,Weekly,Monthly,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,NA,Computer and writing center area because they are not silent study. There are not enough spaces for individual study on the main library floor.,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,Litcharts and similar study summary sites,"I like the sun lamps and fidget toys but the timers are fast,, could use a timer for like 5-10 minutes.",It depends,NA,Somewhat useful,I'm not familiar with this,I'm not familiar with this,Not at all useful,Have not used,I'm not familiar with this,I'm not familiar with this,Often enough,Not knowing who to ask my questions that are too simple for the professors time.,Strongly agree,Somewhat agree,"I really like the moss week table, do more things like that."
2/15/24 11:31,Graduate student,SPSY,NA,NA,Counseling,GRAD,No,Never,Never,Once a semester,Never,Never,Never,Never,Never,Never,Never,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Very useful,Very useful,NA,NA,It depends,NA,Have not used,Have not used,Have not used,Have not used,Somewhat useful,Have not used,Have not used,Often enough,NA,Strongly agree,NA,NA
2/15/24 14:08,Senior,CS/MATH,Economics,NA,Natural Sciences,CAS,No,Daily,Weekly,Weekly,Monthly,Once a semester,Once a semester,Weekly,Weekly,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Silent section,Very useful,Very useful,Very useful,Very useful,NA,NA,No preference,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,NA,Strongly agree,Strongly agree,NA
2/15/24 15:06,Senior,ART,History,NA,Art,CAS,No,Weekly,Monthly,Daily,Weekly,Monthly,Weekly,Weekly,Daily,Weekly,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,often times i rent bluetooth headphones and they won’t connect or won’t be charged! it’s kind of a 50/50 chance,my favorite are the computers facing howard near the printers. it’s usually not too loud and i love the chairs and the workspace.,Very useful,Very useful,Very useful,Somewhat useful,"I love making appointments with librarians and asking for their help. however, i use many databases watzek has linked and external ones.",NA,It depends,i love printed books but sometimes ebooks are easier.,Very useful,Have not used,Very useful,Very useful,Very useful,Have not used,Very useful,Often enough,NA,Strongly agree,Disagree,"i LOVE the library. i feel like i have a personal relationship with several librarians bc of my work with history and art installations. sometimes it’s really loud and i have to leave, but the free ear plugs are nice."
2/15/24 15:21,Senior,HIST,NA,NA,Humanities,CAS,Yes,Daily,Weekly,Once a semester,Monthly,Monthly,Once a semester,Daily,Weekly,Never,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,The headphones for checkout have been a lifesaver this semester! Also the earplugs on the reference desk!,Upstairs silent has always been my go to. The big windows are really lovely and also being able to take out my headphones and have silence is really lovely!,Very useful,Very useful,Somewhat useful,Somewhat useful,Booking sessions with EJ Carter!,N/A,Printed books,"Although I prefer printed books, the assortment of Ebooks available on Primo is really nice to have.",Very useful,Very useful,Very useful,Somewhat useful,Very useful,Somewhat useful,Somewhat useful,Often enough,"When I know a source exists but I can not find it. However, in these instances I usually book a consultation and all is well.",Strongly agree,Strongly agree,"The thing I value the most about Watzek is the general energy of the space. Everyone finds their spots and its kinda fun knowing where everyone studies. I also value the assistance of all the librarians! There is not really anything I'd change except having the printer work 100% of the time, but I know that is not really something that can happen."
2/15/24 15:33,First-year student,CS/MATH,NA,NA,Natural Sciences,CAS,Yes,Daily,Once a semester,Never,Once a semester,Once a semester,Never,Monthly,Monthly,Never,Once a semester,Meets my needs,Meets my needs,Meets my needs,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very useful,Very useful,Somewhat useful,I haven't used this,NA,NA,It depends,NA,I'm not familiar with this,I'm not familiar with this,Very useful,Somewhat useful,Have not used,Have not used,Have not used,Often enough,Not knowing where to start or not finding results for what I’m looking for,Strongly agree,Strongly agree,NA
2/15/24 18:09,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Monthly,Monthly,Once a semester,Monthly,Weekly,Weekly,Monthly,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,The big tables by the window because they have comfy chairs,Very useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/15/24 18:42,Senior,TH,NA,NA,Art,CAS,Yes,Monthly,Once a semester,Monthly,Monthly,Monthly,Once a semester,Weekly,Weekly,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Everything is so accessible ! yay!,I like more social spaces because the white noise of people helps me focus,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,primo all the way,i dont think so,Printed books,i can't retain info from e-books so i need printed books which i've never had a problem getting physical copies of e-books,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,the amount of tools is a little frustrating because I don't always know when to use what and it's also overwhelming for me,Strongly agree,Strongly agree,definitely how welcoming it is ! i always feel welcomed and supported !
2/15/24 21:50,Second-year student,CS/MATH,NA,NA,Natural Sciences,CAS,Yes,Daily,Monthly,Never,Never,Never,Monthly,Weekly,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,NA,I like the periodicals section because it is quiet and it has large windows,Very useful,Very useful,Somewhat useful,Not useful at all,NA,NA,It depends,NA,Have not used,Have not used,Have not used,Somewhat useful,Very useful,Have not used,Somewhat useful,Often enough,NA,Strongly agree,Somewhat agree,NA
2/15/24 22:16,First-year student,RHMS,NA,NA,Social Sciences,CAS,Yes,Once a semester,Once a semester,Never,Once a semester,Never,Monthly,Weekly,Once a semester,Never,Once a semester,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,NA,I enjoy the reservable rooms on the top floor of the library,Very useful,Very useful,Somewhat useful,Very useful,Safari,Taylor and Francis database access would be cool,Ebooks,NA,Somewhat useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Somewhat useful,I'm not familiar with this,Very useful,No librarians have ever met with any of my classes,not having clear expectations for what research should entail,Somewhat agree,Somewhat agree,I value the free printing the most. I would say more individual study spaces would be a good way for warden to be more welcoming.
2/15/24 22:39,Junior,ECON,Data Science,NA,Social Sciences,CAS,No,Daily,Weekly,Weekly,Once a semester,Monthly,Monthly,Weekly,Weekly,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,Meets my needs,I love Watzek!,Depends on what I’m up to. Typically I’m in the first floor silent section if I’m alone.,Very useful,Very useful,Somewhat useful,Somewhat useful,NA,Not really anything.,No preference,Ebooks are more convenient but physical books are easier to read.,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Somewhat useful,Very useful,Often enough,Coming up with keywords and trying to skim articles/books quickly enough to find what is useful for me out of them.,Strongly agree,Strongly agree,The lighting in some of the study rooms could be warmer. Sometimes it feels like I’m walking into an operating room.
2/16/24 1:15,Second-year student,SOAN,French,NA,Social Sciences,CAS,Yes,Weekly,Weekly,Never,Monthly,Monthly,Monthly,Weekly,Weekly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,"Being able to borrow some equipment from the library that is currently limited for a longer period of time would be great. For example, I would benefit a lot from being able to borrow the Bluetooth headphones for more than four hours at a time because I like to use them for music production (can't afford such quality on my own, so thank you for this resource!) and don't always have a steady four hour period where I can get my best use out of them. So long as the 'missing' fee remains $300, I don't see an incentive for not taking care of them for a longer period","I love the 3rd floor balconies (by the yearbooks, lovely corner!) and study rooms!",Very useful,Very useful,Somewhat useful,Somewhat useful,Specific registries if I'm working on a topic with a more detailed academic presence online.,"No, I think they're very comprehensive.",Ebooks,None to add! :) very useful tools,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not often enough,"Finding reputable sources, narrowing searches down without omitting crucial results",Strongly agree,Strongly agree,"I don't think I would change anything - maybe the hours, for the occasional Friday/Saturday late night study sesh. Other than that, I really love having a space I can go to almost anytime to stay up and do my work."
2/16/24 9:20,Junior,BIO,Art & Art History,NA,Natural Sciences,CAS,No,Weekly,Monthly,Monthly,Once a semester,Once a semester,Once a semester,Daily,Monthly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,The silent section because i can actually focus there,Somewhat useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Very useful,Often enough,NA,Strongly agree,Strongly agree,NA
2/16/24 11:29,First-year student,BIO,NA,NA,Natural Sciences,CAS,Yes,Daily,Monthly,Once a semester,Never,Never,Never,Weekly,Once a semester,Weekly,Monthly,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,Silent section because it’s the quietest still talking sometimes tho,I haven't used this,Somewhat useful,Very useful,Very useful,NA,NA,Printed books,NA,Very useful,Very useful,Very useful,Very useful,Not at all useful,Very useful,Not at all useful,Too often,NA,Strongly agree,Strongly agree,NA
2/16/24 12:31,Graduate student,SPSY,NA,NA,Counseling,GRAD,No,Never,Monthly,Never,Never,Never,Never,Never,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,NA,NA,Not useful at all,Very useful,Somewhat useful,Somewhat useful,NA,There are a few psychology journals that are only available to law students for some reason,Ebooks,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Somewhat useful,No librarians have ever met with any of my classes,NA,Strongly agree,Somewhat agree,NA
2/16/24 12:50,Second-year student,TH,NA,NA,Art,CAS,Yes,Never,Weekly,Never,Never,Once a semester,Once a semester,Monthly,Never,Once a semester,Once a semester,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,I'm not familiar with this,Does not meet my needs,Meets my needs,I'm not familiar with this,Does not meet my needs,"I with tech/av loans were longer, fix the printers, also make it easier to print from personal Dec",Study room or first floor. I prefer to study socially,I'm not familiar with this,Somewhat useful,Very useful,Somewhat useful,"Peers, emailing professors, research librarians",NA,It depends,NA,Somewhat useful,I'm not familiar with this,Have not used,Not at all useful,I'm not familiar with this,Have not used,I'm not familiar with this,Often enough,NA,Somewhat agree,Somewhat agree,"Better air filters/cleaning. It’s so dusty sometimes, there’s something in some of the study rooms that makes my eyes puffy if I’ve been there too long"
2/16/24 13:11,Second-year student,HIST,German,NA,Humanities,CAS,Yes,Daily,Monthly,Never,Never,Once a semester,Once a semester,Weekly,Never,Never,Never,Meets my needs,Does not meet my needs,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,Collaborative study space often very loud,Quiet/ quiet study sections,Very useful,Very useful,Very useful,Very useful,NA,NA,Ebooks,NA,Very useful,Have not used,Very useful,Somewhat useful,Very useful,Have not used,Have not used,Not often enough,NA,Strongly agree,Strongly agree,NA
2/16/24 13:17,Senior,WL,History,NA,Humanities,CAS,No,Weekly,Once a semester,Monthly,Monthly,Once a semester,Monthly,Weekly,Never,Never,Never,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,Meets my needs,Tech borrowing especially has been really helpful when I've forgotten a charger or something like that!,In the Gold area because there is plenty of light and is easily accesible.,Somewhat useful,Very useful,Somewhat useful,Not useful at all,The librarians! Also a Multnomah County Library Card,More ways to access specific online magazines and newspapers without having to pay for a subscription,It depends,NA,Somewhat useful,Have not used,Somewhat useful,Somewhat useful,Very useful,Have not used,Somewhat useful,Often enough,How many items are not yet digitized fully,Strongly agree,Strongly agree,"I value the access to free printing as well as the plethora of spaces there are to study (especially with natural lighting!). Some things I would change would be open 24/7 on the weekends as wel,l warmer lighting, more outlet/charging ports spread out, all chairs having cushions."
